approx_gold_evidence_words_retrieved,avg_fraction_of_paper_retrieved,avg_latency_ms,avg_paper_words,avg_retrieved_units,avg_retrieved_words,evidence_coverage_per_1000_words,evidence_coverage_per_unit,evidence_coverage_rate,evidence_hit_per_1000_words,evidence_hit_per_unit,evidence_hit_rate,family_name,first_evidence_rank,gold_evidence_density,harness_name,median_fraction_of_paper_retrieved,median_retrieved_words,non_gold_context_burden,p95_fraction_of_paper_retrieved,p95_latency_ms,p95_retrieved_words,question_count,seed_hit_rate
148.25575620396512,0.9224598198455058,0.29449253731343283,3427.5671641791046,10.776119402985074,2976.305472636816,0.2686938230921271,0.07421177013974796,0.7997148961328063,0.2915230642550934,0.08051708217913205,0.8676616915422886,semantic_coarse,2.727710843373494,0.05340052137529618,simple_hybrid_minimal_adjacency_control,1.0,2999.0,2828.0497164328517,1.0,0.583,4412.0,1005,0.8258706467661692
152.34303173109143,0.9862510556903874,0.2117223880597012,3427.5671641791046,11.818905472636816,3272.068656716418,0.24894117384786935,0.06891946248319374,0.8145526123138062,0.26821318021462526,0.07425492507156087,0.8776119402985074,semantic_coarse,3.4773242630385486,0.0512269548707627,sparse_only_baseline,1.0,3277.0,3119.7256249853276,1.0,0.392,5788.0,1005,0.8776119402985074
134.81707619132987,0.7785805097939236,0.2019641791044777,3427.5671641791046,18.649751243781093,2344.718407960199,0.3162106775414465,0.03975522175783606,0.7414249964249963,0.35689399526913884,0.044870084831670494,0.83681592039801,semantic_lite,5.0059453032104635,0.05889893679877725,dense_only_baseline,0.7705072010018785,2483.0,2209.9013317688696,1.0,0.373,2671.0,1005,0.83681592039801
136.7076625452745,0.778553602438687,0.4009024875621884,3427.5671641791046,18.649751243781093,2344.2119402985077,0.32173853118676243,0.04044146737418892,0.7542233064621122,0.3620646257767092,0.045510323854238914,0.8487562189054726,semantic_lite,4.767878077373974,0.05964043285427767,simple_hybrid_baseline,0.7723378212974297,2481.0,2207.504277753233,1.0,0.726,2669.0,1005,0.8487562189054726
127.13444592780411,0.6475139139642422,0.5411850746268652,3427.5671641791046,15.538308457711443,1945.9343283582089,0.3619951613318571,0.045334330506589714,0.7044188111352289,0.4157155830449403,0.05206198770491804,0.808955223880597,semantic_lite,2.8967001434720228,0.06698425621185032,simple_hybrid_minimal_adjacency_control,0.6163672654690618,1937.0,1818.799882430405,1.0,1.133,2536.0,1005,0.6935323383084577
131.38391264398723,0.7840713460770071,0.2822935323383083,3427.5671641791046,18.649751243781093,2363.134328358209,0.30725324308347096,0.03893245956682972,0.7260806862299397,0.34821785721804666,0.04412313930534066,0.8228855721393035,semantic_lite,5.230955259975816,0.05717356714086945,sparse_only_baseline,0.7802003535651149,2509.0,2231.750415714222,1.0,0.547,2683.0,1005,0.8228855721393035
142.5129785891726,0.8583986282081397,0.17494129353233837,3427.5671641791046,17.87462686567164,2680.1353233830846,0.28913768885129953,0.04335352782664073,0.7749281332117154,0.3174266094828508,0.04759519038076153,0.8507462686567164,semantic_section_constrained,4.404678362573099,0.055587213323629085,dense_only_baseline,0.9276236429433052,2774.0,2537.622344793913,1.0,0.324,3570.0,1005,0.8507462686567164
142.8459780065004,0.8609107449123992,0.2545094527363184,3427.5671641791046,17.87462686567164,2691.446766169154,0.28972713271305756,0.04362525496460033,0.7797851544120202,0.31905014004193866,0.04804052549543532,0.8587064676616916,semantic_section_constrained,4.250289687137891,0.05555269405448239,simple_hybrid_baseline,0.9277864992150706,2779.0,2548.600788162654,1.0,0.504,3598.0,1005,0.8587064676616916
133.1405797084155,0.7159920278844453,0.2670955223880599,3427.5671641791046,15.05273631840796,2196.1701492537313,0.33466869074174604,0.048827626615503404,0.7349893884968512,0.3760503925648948,0.05486515071390798,0.8258706467661692,semantic_section_constrained,2.861788617886179,0.06245878258672139,simple_hybrid_minimal_adjacency_control,0.6969306164560227,2196.0,2063.029569545316,1.0,0.47,3079.0,1005,0.7343283582089553
142.77105236657474,0.8658928073542942,0.2634716417910449,3427.5671641791046,17.87462686567164,2715.1850746268656,0.2845424436212344,0.04322246287009147,0.772585396018232,0.3140619497273671,0.047706524159429976,0.8527363184079602,semantic_section_constrained,4.957992998833139,0.05512789021106002,sparse_only_baseline,0.9259060402684564,2839.0,2572.414022260291,1.0,0.511,3621.0,1005,0.8527363184079602
